video_id,title,url,duration,tone,style,emotion,region_tags,language,duration_group,category
8mMD88NAbtc,جيمس هانسون : لماذا لا يغيب سياسيون في السبعين عن المشهد السياسي الأمريكي؟,https://www.youtube.com/watch?v=8mMD88NAbtc,733,factual,interview,none,['Global'],English,More than 5 minutes,politics
4GZKkPlo9uU,تتويج ملكة جمال لبنان,https://www.youtube.com/watch?v=4GZKkPlo9uU,220,inspirational,storytelling,pride,"['Lebanon', 'Levant', 'MENA']",Mixed,2 to 5 minutes,culture
rbnKyb0ybLY,العرسان.. نادين نجيم وناريك ناربيكيان,https://www.youtube.com/watch?v=rbnKyb0ybLY,116,emotional,interview,other,"['Syria', 'Levant', 'MENA']",Arabic,1 to 2 minutes,entertainment
44BajcOHJXU,"الحلقة كاملة .. كواليس فيلم BORDERLANDS مع كيفن هارت و ""أرمي هامر"" ينفي ادعاءات أكل لحوم البشر",https://www.youtube.com/watch?v=44BajcOHJXU,773,casual,interview,pride,['Global'],Mixed,More than 5 minutes,entertainment
F9W0kt2mZ-Q,حصريا لـ Back to Back..  جميلة البدوي : أخفيت زواجي لسنوات وأعتذر لمن عملت معهم,https://www.youtube.com/watch?v=F9W0kt2mZ-Q,234,emotional,interview,hope,['MENA'],Mixed,2 to 5 minutes,entertainment
cDGUMaPG9-I,"الحلقة كاملة.. من الهندسة إلى الطبخ .. شيف شاهين يروي قصة نجاح ""يابا""",https://www.youtube.com/watch?v=cDGUMaPG9-I,2911,inspirational,interview,pride,['MENA'],Arabic,More than 5 minutes,society
zJ6FqSNUoFA,ما بتقدري.. محمد المجذوب يكشف تفاصيل عمليه الجديد لبلينكس,https://www.youtube.com/watch?v=zJ6FqSNUoFA,185,inspirational,interview,hope,"['Lebanon', 'Levant', 'MENA']",Arabic,2 to 5 minutes,entertainment
AaKRzRQefLs,كيف ساهمت محاكمات ترامب في تعزيز فرص عودته إلى البيت الأبيض؟,https://www.youtube.com/watch?v=AaKRzRQefLs,625,factual,news report,none,['Global'],English,More than 5 minutes,politics
x2bMmcm7lNs,هاني شاكر باللبناني.. ماذا قال لمحمد عبده؟,https://www.youtube.com/watch?v=x2bMmcm7lNs,246,emotional,interview,hope,['MENA'],Arabic,2 to 5 minutes,entertainment
SsPg7N66-U0,"محمد أنور بطل سينما لأول مرة.. ماذا عن ""جوازة توكسيك""",https://www.youtube.com/watch?v=SsPg7N66-U0,178,emotional,interview,pride,"['Egypt', 'North Africa', 'MENA']",Arabic,2 to 5 minutes,entertainment
uWtGF_VzwXE,الحلقة كاملة..عودة الجزء الثاني من GLADIATOR بدون راسل كرو ..,https://www.youtube.com/watch?v=uWtGF_VzwXE,582,emotional,casual report,other,['Global'],Mixed,More than 5 minutes,entertainment
63OEbaIoC4k,الحلقة السادسة: الخط الأحمر..كيف كسر الرئيس السابق دونالد ترمب الحد الفاصل بين التقاليد والأعراف؟!,https://www.youtube.com/watch?v=63OEbaIoC4k,3226,factual,interview,none,['Global'],Mixed,More than 5 minutes,politics
0kiVZxosQqo,سفار مع خبيب | جرذان الإنقاذ.. كيف تُستعمل الجرذان لإنقاذ حياة الناس في مناطق الصراع والكوارث.,https://www.youtube.com/watch?v=0kiVZxosQqo,563,inspirational,storytelling,hope,['Global'],Mixed,More than 5 minutes,society
2e7OsgWKLmg,الحلقة الخامسة من خارطة الطريق الأميركية: ما الفرق بين الحزبين الجمهوري والديمقراطي؟,https://www.youtube.com/watch?v=2e7OsgWKLmg,3045,factual,interview,none,['Global'],Mixed,More than 5 minutes,politics
_HJbdp7ipHk,الحلقة كاملة | المرشح يختار الناخب!.. هل انتخابات أميركا ديموقراطية؟,https://www.youtube.com/watch?v=_HJbdp7ipHk,731,factual,interview,none,['Global'],English,More than 5 minutes,politics
Rwus0OtEXg0,الحلقة كاملة.. كرة القدم الكويتية.. من أمجاد آسيا والخليج وكأس العالم إلى حقبة الهزائم والانتكاسات,https://www.youtube.com/watch?v=Rwus0OtEXg0,3468,confrontational,documentary,anger,['Other'],Arabic,More than 5 minutes,sports
-aZALusqIlc,هشام حداد: نعاني من زمن الانحدار الأخلاقي والجمهور بنسى وببيع بسرعة,https://www.youtube.com/watch?v=-aZALusqIlc,261,confrontational,interview,anger,"['Lebanon', 'Levant', 'MENA']",Arabic,2 to 5 minutes,society
hoecffn7jps,الحلقة الرابعة من خارطة الطريق الأميركية: النفوذ الأخضر,https://www.youtube.com/watch?v=hoecffn7jps,3604,factual,documentary,sadness,['Global'],Mixed,More than 5 minutes,society
E0-Z8pkI034,ميشال فاضل يكشف.. لما خسرت بمشروعي ماجدة الرومي قلتلي: خد أرضي بيعها وسد ديونك وارتاح,https://www.youtube.com/watch?v=E0-Z8pkI034,2802,emotional,interview,other,"['Lebanon', 'Levant', 'MENA']",Arabic,More than 5 minutes,entertainment
M9Da2LVgdUM,"إسلام إبراهيم يكشف كواليس مسلسل ""أعلى نسبة مشاهدة""",https://www.youtube.com/watch?v=M9Da2LVgdUM,231,factual,storytelling,pride,"['Egypt', 'North Africa', 'MENA']",Arabic,2 to 5 minutes,entertainment
z2hhay7bRUo,"نتفلكس تعد عشاقها بمدينة متكاملة في 2025.. هل تذوقت ""فشار"" نتفلكس الجديد؟",https://www.youtube.com/watch?v=z2hhay7bRUo,757,factual,casual report,none,['Global'],Mixed,More than 5 minutes,entertainment
nCwUKJz1A38,"نادين الراسي تقتحم لقاء بلينكس مع باسم ياخور وتكشف خفايا ""القلب الأسود""",https://www.youtube.com/watch?v=nCwUKJz1A38,458,emotional,storytelling,pride,"['Lebanon', 'Levant', 'MENA']",Arabic,More than 5 minutes,entertainment
0jgF5MqCXhc,حقيقة صادمة.. الحرب العالمية الثانية لم تبدأ سنة 1939!,https://www.youtube.com/watch?v=0jgF5MqCXhc,741,factual,storytelling,none,['Other'],Arabic,More than 5 minutes,history
xDe7snWYLkY,الحلقة الثالثة من خارطة الطريق الأميركية: السراب الأزرق.,https://www.youtube.com/watch?v=xDe7snWYLkY,4250,other,documentary,other,['Other'],Arabic,More than 5 minutes,history
LF6OQCGJUa8,من أفضل للاستثمار: الذهب أم شنطة بيركن؟.. وغادة عبد الرازق بإطلالات صادمة في باريس,https://www.youtube.com/watch?v=LF6OQCGJUa8,593,casual,storytelling,none,['MENA'],Mixed,More than 5 minutes,entertainment
b5l9AI5HC6Q,"الحلقة الثانية من خارطة الطريق الأميركية.. ""علم المثليين"" والطريق إلى البيت الأبيض",https://www.youtube.com/watch?v=b5l9AI5HC6Q,3357,confrontational,interview,pride,['Global'],Mixed,More than 5 minutes,society
hCCDXJO9yWg,أحمد النشيط أول صانع محتوى ألعاب عربي يصل العالمية: دخلت الجامعة لإرضاء أهلي وهكذا سرقت كل حساباتي,https://www.youtube.com/watch?v=hCCDXJO9yWg,3010,inspirational,interview,hope,['MENA'],Mixed,More than 5 minutes,entertainment
jAuc_VnYkfk,سوريون من تركيا إلى الصومال.. لجوء بلا عنصرية | فيلم: وائل عصام,https://www.youtube.com/watch?v=jAuc_VnYkfk,2012,emotional,documentary,hope,['Other'],Arabic,More than 5 minutes,society
pBtol_wVUx8,جدار ترمب وثغرات بايدن و2 مليون لاجئ سنوياً.. الطريق إلى البيت الأبيض يبدأ من حدود المكسيك؟,https://www.youtube.com/watch?v=pBtol_wVUx8,988,confrontational,interview,anger,['Global'],English,More than 5 minutes,politics
gWIVhmhGixI,الحلقة الأولى من خارطة الطريق الأميركية.. خفايا وأسرار آليات صنع القرار في البيت الأبيض,https://www.youtube.com/watch?v=gWIVhmhGixI,3021,factual,interview,none,['Global'],Mixed,More than 5 minutes,politics
ATamQ_cajxI,حذف مشهد يغضب بطلة House of The Dragon ومهرجان فينسيا يجمع أنجلينا جولي و براد بت,https://www.youtube.com/watch?v=ATamQ_cajxI,855,casual,storytelling,other,['MENA'],Mixed,More than 5 minutes,entertainment
NSYmzkr_1UY,صانعة المحتوى بسمة داش.. كيف بنت ثقتها بنفسها وصولاً لملايين المتابعين؟,https://www.youtube.com/watch?v=NSYmzkr_1UY,2950,inspirational,interview,hope,"['Egypt', 'North Africa', 'MENA']",Arabic,More than 5 minutes,society
rAzsKEGztjM,"ولادة قسرية أم قيصرية؟.. تحقيق يكشف خفايا خطيرة عن ""تجارة الولادة"" في مصر",https://www.youtube.com/watch?v=rAzsKEGztjM,2337,emotional,documentary,sadness,"['Egypt', 'North Africa', 'MENA']",Arabic,More than 5 minutes,health
CEVnVnoJF2k,نادية الزعبي: فضلت عقلي على قلبي ولن أعيش مع نرجسي,https://www.youtube.com/watch?v=CEVnVnoJF2k,270,inspirational,interview,hope,['Other'],Arabic,2 to 5 minutes,society
Lh285dY70QM,ذهب موسكو,https://www.youtube.com/watch?v=Lh285dY70QM,708,factual,storytelling,none,['Other'],Arabic,More than 5 minutes,history
G9TXaKjEBtg,الحلقة كاملة..أسرار وخفايا في احتجاجات فلسطين بجامعات أميركا,https://www.youtube.com/watch?v=G9TXaKjEBtg,914,confrontational,news report,anger,['Global'],English,More than 5 minutes,politics
M2mlzcJKk-Y,"كيفين سبايسي بفيلم جديد .. و""سوليوود"" السعودية تنافس ""هوليوود""؟",https://www.youtube.com/watch?v=M2mlzcJKk-Y,735,satirical,casual report,other,['Global'],Mixed,More than 5 minutes,entertainment
ntB6eHxBMkU,تاريخ القفطان المغربي,https://www.youtube.com/watch?v=ntB6eHxBMkU,373,emotional,interview,pride,"['Morocco', 'North Africa', 'MENA']",Mixed,More than 5 minutes,culture
EBqZ3_4E1rY,نور ستارز تكشف شروطها لشريك حياتها.. هل ستترك السوشيال ميديا لو طلب منها؟,https://www.youtube.com/watch?v=EBqZ3_4E1rY,296,emotional,storytelling,hope,['MENA'],Mixed,2 to 5 minutes,society
vM0W3GCxLR4,فرصة ثانية لـ حازم حرب,https://www.youtube.com/watch?v=vM0W3GCxLR4,3031,emotional,interview,other,"['Palestine', 'Levant', 'MENA']",Arabic,More than 5 minutes,culture
IujxlxHsXtQ,ويل سميث يعود بقوة بفيلم BAD BOYS.. وغريندايزر يعود إلى عشاقه بعد غياب 40 عاماً,https://www.youtube.com/watch?v=IujxlxHsXtQ,714,emotional,casual report,other,['MENA'],Mixed,More than 5 minutes,entertainment
sit9xASqGow,زنجبار أو جزيرة القرنفل وعلاقتها التاريخية بسلطنة عمان ؟,https://www.youtube.com/watch?v=sit9xASqGow,522,factual,storytelling,none,['Other'],Mixed,More than 5 minutes,culture
WiB_cANMOzE,الحلقة كاملة..فرصة ثانية لـ الأخرس,https://www.youtube.com/watch?v=WiB_cANMOzE,3785,emotional,interview,hope,"['Jordan', 'Levant', 'MENA']",Mixed,More than 5 minutes,society
zJo_XFcV6mg,AI يطيل عمر حيواناتك الأليفة,https://www.youtube.com/watch?v=zJo_XFcV6mg,869,factual,interview,none,['Global'],Mixed,More than 5 minutes,technology
jrBNXpGVAAA,تحدي تصميم إطلالة العيد,https://www.youtube.com/watch?v=jrBNXpGVAAA,450,casual,storytelling,joy,['MENA'],Mixed,More than 5 minutes,culture
Go3fmina6kU,مش مهم الإسم,https://www.youtube.com/watch?v=Go3fmina6kU,189,inspirational,interview,hope,['MENA'],Arabic,2 to 5 minutes,entertainment
3QB7-s3Db3A,نوح سكاف في بلينكس,https://www.youtube.com/watch?v=3QB7-s3Db3A,786,casual,interview,hope,['MENA'],Mixed,More than 5 minutes,entertainment
GeMVnHoJO9I,اللهجة السودانية VS السورية,https://www.youtube.com/watch?v=GeMVnHoJO9I,1139,inspirational,interview,pride,['Other'],Mixed,More than 5 minutes,society
VvY1ytXEuxc,نظف سيارتك بتعيش أكتر!,https://www.youtube.com/watch?v=VvY1ytXEuxc,1025,casual,interview,none,['MENA'],Mixed,More than 5 minutes,society
dTUUQhLH35s,مؤتمر لصوص العالم.. عندما تقاسم زعماء أوروبا أراضي وثروات إفريقيا,https://www.youtube.com/watch?v=dTUUQhLH35s,693,satirical,storytelling,anger,['Global'],Arabic,More than 5 minutes,history
QhsOgpqVm5U,أبيض مثل اللؤلؤ,https://www.youtube.com/watch?v=QhsOgpqVm5U,1543,inspirational,interview,hope,"['UAE', 'Gulf', 'MENA']",Mixed,More than 5 minutes,environment
OhiqEg6J-r0,قس متهم بالاحتيال على راقصي تيكتوك.. ووثائقي باربي على نتفلكس يثير الجدل,https://www.youtube.com/watch?v=OhiqEg6J-r0,768,factual,news report,none,['Global'],Mixed,More than 5 minutes,entertainment
S8BhK5pEpR8,?Bad Boys or Bad Girls,https://www.youtube.com/watch?v=S8BhK5pEpR8,217,casual,interview,joy,"['UAE', 'Gulf', 'MENA']",English,2 to 5 minutes,entertainment
zybaZCV42Hs,فرصة ثانية لـ فاديا الطويل -أحببت نفسي بعد ال 45 ومزقت كل صور الطفولة,https://www.youtube.com/watch?v=zybaZCV42Hs,3104,emotional,interview,hope,['MENA'],Arabic,More than 5 minutes,society
t0tgxCFxrFo,الأزياء إلى المجوهرات.. خبايا كواليس عروض الأزياء بكاميرا بلينكس,https://www.youtube.com/watch?v=t0tgxCFxrFo,625,casual,interview,hope,['Global'],Mixed,More than 5 minutes,culture
FM0ym3MEaWI,من يمتلك قلب مريم أوزرلي؟ وما الذي يُبكيها؟,https://www.youtube.com/watch?v=FM0ym3MEaWI,44,emotional,interview,sadness,['Global'],English,Up to 1 minute,society
obI2I8GRh_M,جنيفر لوبيز تعود إلى هوليوود بفيلم مخيب للآمال.. وسنتيا خليفة من لبنان إلى العالمية | Raffi talks,https://www.youtube.com/watch?v=obI2I8GRh_M,915,confrontational,casual report,anger,['Global'],Mixed,More than 5 minutes,entertainment
i1EKtwO-TYk,مبدعة اختارها تيك توك,https://www.youtube.com/watch?v=i1EKtwO-TYk,1941,inspirational,interview,pride,['MENA'],Mixed,More than 5 minutes,culture
OfqbveKvZ_g,ما لا تعرفه عن حفلات الزفاف الهندية.. الطقوس والمكياج وملابس العريس والعروس,https://www.youtube.com/watch?v=OfqbveKvZ_g,344,casual,interview,none,['Global'],Mixed,More than 5 minutes,culture
jcypxfQI034,"""نورة"" أول فيلم سعودي إلى كان.. وهل ينهي فيلم The Apprentice حلم ترمب بالعودة إلى البيت الأبيض؟",https://www.youtube.com/watch?v=jcypxfQI034,990,factual,interview,pride,['Global'],Mixed,More than 5 minutes,entertainment
TxRGB0gbz6E,بلد اليورانيوم الذي يضيء فرنسا.. من وراء انقلاب النيجر؟,https://www.youtube.com/watch?v=TxRGB0gbz6E,679,confrontational,storytelling,anger,['Other'],Arabic,More than 5 minutes,politics
vM6Xs85Ut48,رغدة كيومجيان.. ما رأيها بمقاطعة المشاهير؟,https://www.youtube.com/watch?v=vM6Xs85Ut48,229,emotional,interview,pride,['MENA'],Mixed,2 to 5 minutes,entertainment
ojcPOiqin2Y,هذه هي الولاية التي ستحسم السباق الرئاسي في البيت الأبيض,https://www.youtube.com/watch?v=ojcPOiqin2Y,769,factual,documentary,none,['Global'],English,More than 5 minutes,politics
kUF1vLsaq0U,غرائب الموضة في  مهرجان كان السينمائي | The Fashion Show,https://www.youtube.com/watch?v=kUF1vLsaq0U,590,casual,storytelling,none,['Global'],Mixed,More than 5 minutes,entertainment
